l,Dl_obs,Dl_LCDM,Dl_RDM_DES,Dl_RDM_Planck
1659.0,391.96684,2.843157919756486e-16,2.8844134433353556e-16,2.8844134433353556e-16
1660.0,426.548354,2.632323106842264e-16,2.6705183473536407e-16,2.6705183473536407e-16
1661.0,418.223008,2.436953543152053e-16,2.472313054013486e-16,2.472313054013486e-16
1662.0,347.431509,2.25592753324496e-16,2.2886595754047167e-16,2.2886595754047167e-16
1663.0,406.005882,2.0882037922017743e-16,2.1185015025084956e-16,2.1185015025084956e-16
1664.0,357.760202,1.93281575091452e-16,1.9608582277114812e-16,1.9608582277114812e-16
1665.0,401.985898,1.7888662596062662e-16,1.8148195713409822e-16,1.8148195713409822e-16
1666.0,439.398925,1.6555226620987743e-16,1.6795407843388877e-16,1.6795407843388877e-16
1667.0,385.793385,1.5320122152151466e-16,1.5542379010889567e-16,1.5542379010889567e-16
1668.0,368.946045,1.4176178294506153e-16,1.4381834181834437e-16,1.4381834181834437e-16
1669.0,393.057377,1.3116741086720733e-16,1.330702276566157e-16,1.330702276566157e-16
1670.0,387.725962,1.213563668125796e-16,1.2311681260300273e-16,1.2311681260300273e-16
1671.0,390.478864,1.122713711448979e-16,1.1389998524840233e-16,1.1389998524840233e-16
1672.0,379.865722,1.0385928487015162e-16,1.0536583497442837e-16,1.0536583497442837e-16
1673.0,359.969312,9.60708138666413e-17,9.746435188542219e-17,9.746435188542219e-17
1674.0,433.114061,8.88602339815703e-17,9.014914791035519e-17,9.014914791035519e-17
1675.0,356.965183,8.21851355409674e-17,8.337719760026967e-17,8.337719760026967e-17
1676.0,396.052211,7.600618591958041e-17,7.71085972482167e-17,7.71085972482167e-17
1677.0,389.808391,7.028690891045852e-17,7.130634105308162e-17,7.130634105308162e-17
1678.0,408.769901,6.499347972070894e-17,6.593611313671768e-17,6.593611313671768e-17
1679.0,356.401492,6.009453450080377e-17,6.096609430587594e-17,6.096609430587594e-17
1680.0,404.199608,5.556099339019248e-17,5.636678252689498e-17,5.636678252689498e-17
1681.0,392.630333,5.13658961322259e-17,5.211082615238688e-17,5.211082615238688e-17
1682.0,337.767719,4.7484249376878274e-17,4.817286900558883e-17,4.817286900558883e-17
1683.0,405.528051,4.3892884850754544e-17,4.452940648993785e-17,4.452940648993785e-17
1684.0,383.588164,4.057032763071142e-17,4.1158651949093917e-17,4.1158651949093917e-17
1685.0,403.536442,3.749667381038654e-17,3.8040412556373446e-17,3.8040412556373446e-17
1686.0,356.758408,3.4653476898263233e-17,3.515597406260535e-17,3.515597406260535e-17
1687.0,399.356558,3.20236423318557e-17,3.2487993778047755e-17,3.2487993778047755e-17
1688.0,362.124395,2.959132953541506e-17,3.002040120744205e-17,3.002040120744205e-17
1689.0,380.802281,2.7341860988419463e-17,2.7738305797722853e-17,2.7738305797722853e-17
1690.0,376.24306,2.5261637809256926e-17,2.5627911295588675e-17,2.5627911295588675e-17
1691.0,365.482444,2.333806139307381e-17,2.3676436247204768e-17,2.3676436247204768e-17
1692.0,394.810114,2.1559460674979177e-17,2.1872040204995297e-17,2.1872040204995297e-17
1693.0,390.259605,1.9915024619761803e-17,2.0203755236884507e-17,2.0203755236884507e-17
1694.0,405.337818,1.839473956719954e-17,1.8661422361675413e-17,1.8661422361675413e-17
1695.0,400.871914,1.6989331088023126e-17,1.723563256061466e-17,1.723563256061466e-17
1696.0,380.947037,1.569021002978572e-17,1.591767203973323e-17,1.591767203973323e-17
1697.0,399.245183,1.4489422454409175e-17,1.4699471440399712e-17,1.4699471440399712e-17
1698.0,414.420179,1.3379603190130722e-17,1.35735587167802e-17,1.35735587167802e-17
1699.0,343.914954,1.2353932740080924e-17,1.2533015418689693e-17,1.2533015418689693e-17
1700.0,387.146523,1.1406097307872272e-17,1.1571436136732181e-17,1.1571436136732181e-17
1701.0,437.65017,1.0530251717465716e-17,1.0682890883760055e-17,1.0682890883760055e-17
1702.0,437.761019,9.72098502030078e-18,9.86189020263036e-18,9.86189020263036e-18
1703.0,394.943816,8.97328859728922e-18,9.103352805062138e-18,9.103352805062138e-18
1704.0,405.858751,8.282526576880266e-18,8.402575560204999e-18,8.402575560204999e-18
1705.0,426.582507,7.644408403052229e-18,7.75520566435964e-18,7.75520566435964e-18
1706.0,429.199566,7.05496339885813e-18,7.157214835235041e-18,7.157214835235041e-18
1707.0,386.135363,6.510517182096503e-18,6.6048753852296305e-18,6.6048753852296305e-18
1708.0,363.410601,6.007669799860298e-18,6.094738038553409e-18,6.094738038553409e-18
1709.0,420.990895,5.54327545818298e-18,5.6236113666118936e-18,5.6236113666118936e-18
1710.0,396.599093,5.114423731803711e-18,5.188542725003336e-18,5.188542725003336e-18
1711.0,405.957927,4.718422147259415e-18,4.78680058378568e-18,4.78680058378568e-18
1712.0,362.090651,4.352780040120993e-18,4.415858150389654e-18,4.415858150389654e-18
1713.0,406.591629,4.015193594265385e-18,4.073378191731751e-18,4.073378191731751e-18
1714.0,410.956355,3.703531977652345e-18,3.7571989687534815e-18,3.7571989687534815e-18
1715.0,381.455915,3.415824495187392e-18,3.4653212028148088e-18,3.4653212028148088e-18
1716.0,348.932061,3.150248684933891e-18,3.1958959991336556e-18,3.1958959991336556e-18
1717.0,422.219178,2.9051192892181424e-18,2.9472136578210634e-18,2.9472136578210634e-18
1718.0,402.152414,2.678878037078117e-18,2.717693308039626e-18,2.717693308039626e-18
1719.0,375.86371,2.4700841790661513e-18,2.5058733054387623e-18,2.5058733054387623e-18
1720.0,396.725789,2.2774057196530824e-18,2.3104023373191e-18,2.3104023373191e-18
1721.0,373.076951,2.099611296417419e-18,2.130031183971576e-18,2.130031183971576e-18
1722.0,420.447811,1.935562658859929e-18,1.96360508834673e-18,1.96360508834673e-18
1723.0,414.440049,1.7842077030814124e-18,1.810056689656458e-18,1.810056689656458e-18
1724.0,364.683659,1.6445740217166848e-18,1.6683994797115521e-18,1.6683994797115521e-18
1725.0,387.035775,1.5157629314484679e-18,1.5377217437716181e-18,1.5377217437716181e-18
1726.0,450.015937,1.3969439431470992e-18,1.417180950445714e-18,1.417180950445714e-18
1727.0,357.862004,1.2873496422093112e-18,1.3059985577461064e-18,1.3059985577461064e-18
1728.0,399.123165,1.1862709490168388e-18,1.2034552047791536e-18,1.2034552047791536e-18
1729.0,365.242681,1.0930527316148229e-18,1.1088862607681758e-18,1.1088862607681758e-18
1730.0,389.3284,1.0070897447335544e-18,1.0216777051561586e-18,1.0216777051561586e-18
1731.0,429.069347,9.278228711554842e-19,9.412623144417795e-19,9.412623144417795e-19
1732.0,423.73598,8.547356431734632e-19,8.671161331716392e-19,8.671161331716392e-19
1733.0,382.415247,7.873510235045817e-19,7.987552081534681e-19,7.987552081534681e-19
1734.0,415.940786,7.2522842652671705e-19,7.357325664796581e-19,7.357325664796581e-19
1735.0,421.48125,6.679609620987924e-19,6.776354193646005e-19,6.776354193646005e-19
1736.0,433.45446,6.151728855202146e-19,6.240825751125743e-19,6.240825751125743e-19
1737.0,404.465465,5.665172383852722e-19,5.747220457506781e-19,5.747220457506781e-19
1738.0,381.604865,5.216736662027038e-19,5.292288329919045e-19,5.292288329919045e-19
1739.0,408.204405,4.803463996841457e-19,4.873028802419669e-19,4.873028802419669e-19
1740.0,400.716351,4.422623875642843e-19,4.486671783365323e-19,4.486671783365323e-19
1741.0,473.883196,4.0716956970507756e-19,4.130660135979662e-19,4.130660135979662e-19
1742.0,382.581039,3.7483528006164757e-19,3.8026334763791695e-19,3.8026334763791695e-19
1743.0,380.963181,3.450447698528019e-19,3.5004131910853714e-19,3.5004131910853714e-19
1744.0,351.539491,3.1759984198899483e-19,3.221988583252956e-19,3.221988583252956e-19
1745.0,391.238255,2.9231758846890163e-19,2.965504063522577e-19,2.965504063522577e-19
1746.0,341.165174,2.6902922306610916e-19,2.72924730759901e-19,2.72924730759901e-19
1747.0,406.804942,2.4757900219356553e-19,2.511638308398918e-19,2.511638308398918e-19
1748.0,425.983949,2.2782322735813945e-19,2.3112192559357343e-19,2.3112192559357343e-19
1749.0,349.990042,2.0962932310423312e-19,2.1266451830457584e-19,2.1266451830457584e-19
1750.0,392.880722,1.928749847963918e-19,1.9566753196349913e-19,1.9566753196349913e-19
1751.0,366.76987,1.7744739100892353e-19,1.80016510236766e-19,1.80016510236766e-19
1752.0,351.220836,1.6324247567807766e-19,1.6560587906489676e-19,1.6560587906489676e-19
1753.0,369.336977,1.5016425553145882e-19,1.5233826433980184e-19,1.5233826433980184e-19
1754.0,350.618734,1.3812420864217864e-19,1.401238614483431e-19,1.401238614483431e-19
1755.0,364.096719,1.2704070026369369e-19,1.2887985278233944e-19,1.2887985278233944e-19
1756.0,411.853384,1.168384523870498e-19,1.1852986960510968e-19,1.1852986960510968e-19
1757.0,382.75118,1.0744805372703238e-19,1.090034949332699e-19,1.090034949332699e-19
1758.0,391.529509,9.88055070890577e-20,1.0023580434139766e-19,1.0023580434139766e-19
1759.0,400.529732,9.085181129586123e-20,9.216694182769396e-20,9.216694182769396e-20
1760.0,378.369149,8.353257506358322e-20,8.474172809237359e-20,8.474172809237359e-20
1761.0,388.988891,7.679766041179618e-20,7.790929877828875e-20,7.790929877828875e-20
1762.0,322.919117,7.060085337262505e-20,7.162277040651666e-20,7.162277040651666e-20
1763.0,404.752935,6.489955993134682e-20,6.583893190930556e-20,6.583893190930556e-20
1764.0,401.920051,5.965452528571944e-20,6.051795981988335e-20,6.051795981988335e-20
1765.0,381.05768,5.48295746546975e-20,5.562315532412165e-20,5.562315532412165e-20
1766.0,378.700576,5.039137399995837e-20,5.1120701513741036e-20,5.1120701513741036e-20
1767.0,383.276782,4.6309209146595603e-20,4.697943930545967e-20,4.697943930545967e-20
1768.0,390.610312,4.2554781903127374e-20,4.3170660605929654e-20,4.3170660605929654e-20
1769.0,372.465157,3.910202188630433e-20,3.966791740917039e-20,3.966791740917039e-20
1770.0,380.861766,3.592691285371085e-20,3.644684561213259e-20,3.644684561213259e-20
1771.0,373.503657,3.30073324373854e-20,3.348500242556717e-20,3.348500242556717e-20
1772.0,419.92888,3.0322904255209045e-20,3.076171634210862e-20,3.076171634210862e-20
1773.0,354.022111,2.785486145408979e-20,2.825794870188179e-20,2.825794870188179e-20
1774.0,313.775802,2.5585920810486677e-20,2.5956165968495255e-20,2.5956165968495255e-20
1775.0,381.323469,2.35001665799823e-20,2.384022189540839e-20,2.384022189540839e-20
1776.0,386.204396,2.158294334882978e-20,2.189524882476523e-20,2.189524882476523e-20
1777.0,372.675556,1.9820757197036667e-20,2.010755741824572e-20,2.010755741824572e-20
1778.0,358.967879,1.8201184534927636e-20,1.8464544172624437e-20,1.8464544172624437e-20
1779.0,393.398181,1.6712788023592365e-20,1.695460612189417e-20,1.695460612189417e-20
1780.0,403.895461,1.5345039034436565e-20,1.5567062173273425e-20,1.5567062173273425e-20
1781.0,364.034017,1.4088246144506618e-20,1.429208056647046e-20,1.429208056647046e-20
1782.0,336.785507,1.2933489202586445e-20,1.3120611984460786e-20,1.3120611984460786e-20
1783.0,340.112745,1.1872558536507736e-20,1.2044327879991249e-20,1.2044327879991249e-20
1784.0,403.08001,1.0897898904888241e-20,1.1055563615273078e-20,1.1055563615273078e-20
1785.0,421.245971,1.0002557826809779e-20,1.0147266043062308e-20,1.0147266043062308e-20
1786.0,382.814127,9.180137950959212e-21,9.312945185743935e-21,9.312945185743935e-21
1787.0,371.248764,8.424753151648111e-21,8.546629695304153e-21,8.546629695304153e-21
1788.0,358.805037,7.730988063060762e-21,7.842825801355924e-21,7.842825801355924e-21
1789.0,414.8723,7.093860785203199e-21,7.19647947682705e-21,7.19647947682705e-21
1790.0,376.920214,6.5087885154679e-21,6.6029415716582424e-21,6.6029415716582424e-21
1791.0,375.370592,5.9715558786236465e-21,6.057935684027527e-21,6.057935684027527e-21
1792.0,341.694956,5.478285745499115e-21,5.5575285563295706e-21,5.5575285563295706e-21
1793.0,370.957333,5.025412346758368e-21,5.098102799501945e-21,5.098102799501945e-21
1794.0,386.136189,4.609656503071806e-21,4.676331764411869e-21,4.676331764411869e-21
1795.0,375.161307,4.228002806754948e-21,4.2891563929854156e-21,4.2891563929854156e-21
1796.0,390.080002,3.877678602666597e-21,3.933763894664717e-21,3.933763894664717e-21
1797.0,364.893788,3.5561346279073775e-21,3.607568105698542e-21,3.607568105698542e-21
1798.0,347.594236,3.2610271807110525e-21,3.3081913997802808e-21,3.3081913997802808e-21
1799.0,400.575737,2.990201698943963e-21,3.033448028715673e-21,3.033448028715673e-21
1800.0,354.846092,2.7416776378832818e-21,2.781328781192094e-21,2.781328781192094e-21
1801.0,335.057706,2.5136345454914635e-21,2.5499868563918253e-21,2.5499868563918253e-21
1802.0,359.457541,2.3043992412966704e-21,2.3377248571985114e-21,2.3377248571985114e-21
1803.0,329.359635,2.112434012274572e-21,2.142982815137262e-21,2.142982815137262e-21
1804.0,341.849799,1.9363257458547103e-21,1.9643271660141535e-21,1.9643271660141535e-21
1805.0,349.232122,1.7747759263837008e-21,1.800440601519958e-21,1.800440601519958e-21
1806.0,347.430475,1.6265914271102523e-21,1.650112727878749e-21,1.650112727878749e-21
1807.0,341.449405,1.4906760350477795e-21,1.5122314679894897e-21,1.5122314679894897e-21
1808.0,338.54436,1.3660226509533855e-21,1.3857751484625018e-21,1.3857751484625018e-21
1809.0,349.9147,1.2517061111685953e-21,1.2698052175246098e-21,1.2698052175246098e-21
1810.0,377.693918,1.146876582225596e-21,1.1634595439854256e-21,1.1634595439854256e-21
1811.0,301.492129,1.0507534829601948e-21,1.0659462513502754e-21,1.0659462513502754e-21
1812.0,402.270808,9.626198924128325e-22,9.765380447567314e-22,9.765380447567314e-22
1813.0,357.271732,8.818174050655635e-22,8.945669917255942e-22,8.945669917255942e-22
1814.0,298.696499,8.077413979760447e-22,8.194197207739927e-22,8.194197207739927e-22
1815.0,347.694333,7.398366771491053e-22,7.505330047580537e-22,7.505330047580537e-22
1816.0,358.662485,6.775934730503783e-22,6.8738969841366965e-22,6.8738969841366965e-22
1817.0,324.308646,6.205437575309908e-22,6.295150019626638e-22,6.295150019626638e-22
1818.0,347.351697,5.682578566130972e-22,5.76473024864041e-22,5.76473024864041e-22
1819.0,301.99613,5.203413355969915e-22,5.278636258301013e-22,5.278636258301013e-22
1820.0,340.809594,4.764321348048794e-22,4.833195071084022e-22,4.833195071084022e-22
1821.0,344.795076,4.361979359862288e-22,4.425035427651743e-22,4.425035427651743e-22
1822.0,305.443381,3.993337409857663e-22,4.051063223047713e-22,4.051063223047713e-22
1823.0,319.731768,3.6555964572854646e-22,3.7084389243415427e-22,3.7084389243415427e-22
1824.0,357.245991,3.346187939159696e-22,3.3945568114026643e-22,3.3945568114026643e-22
1825.0,390.479636,3.062754960614617e-22,3.1070258950087686e-22,3.1070258950087686e-22
1826.0,331.288084,2.803135006325406e-22,2.843652378039726e-22,2.843652378039726e-22
1827.0,296.880547,2.5653440511481192e-22,2.6024235361478827e-22,2.6024235361478827e-22
1828.0,337.884158,2.347561957800262e-22,2.3814929041015517e-22,2.3814929041015517e-22
1829.0,314.350921,2.1481190583094163e-22,2.179166663033626e-22,2.179166663033626e-22
1830.0,312.052255,1.9654838241636743e-22,1.993891132152457e-22,1.993891132152457e-22
1831.0,282.615539,1.7982515376587237e-22,1.8242412761427134e-22,1.8242412761427134e-22
1832.0,295.686237,1.645133883901728e-22,1.6689101465501673e-22,1.6689101465501673e-22
1833.0,316.880457,1.504949389348586e-22,1.5266991819536948e-22,1.5266991819536948e-22
1834.0,308.815745,1.3766146386619228e-22,1.3965092977241824e-22,1.3965092977241824e-22
1835.0,340.921748,1.2591362071205298e-22,1.277332701692218e-22,1.277332701692218e-22
1836.0,338.362983,1.1516032508251758e-22,1.16824537713328e-22,1.16824537713328e-22
1837.0,299.802924,1.0531807015623648e-22,1.0684001791626494e-22,1.0684001791626494e-22
1838.0,266.819463,9.631030174396311e-23,9.770204949458668e-23,9.770204949458668e-23
1839.0,352.300443,8.806684443207507e-23,8.933944221020289e-23,8.933944221020289e-23
1840.0,285.85615,8.05233746693624e-23,8.168694233338099e-23,8.168694233338099e-23
1841.0,371.642663,7.362093699220371e-23,7.468474186845801e-23,7.468474186845801e-23
1842.0,308.579709,6.730549988871907e-23,6.827802799219271e-23,6.827802799219271e-23
1843.0,277.969825,6.152754808369778e-23,6.241656943996875e-23,6.241656943996875e-23
1844.0,315.124146,5.624170828489568e-23,5.7054336837604e-23,5.7054336837604e-23
1845.0,309.10638,5.1406405669529545e-23,5.2149154218203655e-23,5.2149154218203655e-23
1846.0,275.313057,4.698354860898014e-23,4.7662379185852116e-23,4.7662379185852116e-23
1847.0,294.081201,4.293823933148157e-23,4.35586093926265e-23,4.35586093926265e-23
1848.0,298.899475,3.9238508408164713e-23,3.980541318369149e-23,3.980541318369149e-23
1849.0,309.189071,3.585507111863127e-23,3.637308243851724e-23,3.637308243851724e-23
1850.0,327.166703,3.276110390934766e-23,3.323440579564944e-23,3.323440579564944e-23
1851.0,281.975356,2.993203930270439e-23,3.03644605951096e-23,3.03644605951096e-23
1852.0,357.744552,2.734537774754655e-23,2.774042200738901e-23,2.774042200738901e-23
1853.0,329.648055,2.4980515024287027e-23,2.5341387942075797e-23,2.5341387942075797e-23
1854.0,326.494586,2.2818583930196075e-23,2.314821844326541e-23,2.314821844326541e-23
1855.0,307.714993,2.0842309073916116e-23,2.114338838385748e-23,2.114338838385748e-23
1856.0,251.715934,1.9035873703376694e-23,1.931085236734507e-23,1.931085236734507e-23
1857.0,300.272455,1.7384797578766125e-23,1.7635920834450364e-23,1.7635920834450364e-23
1858.0,267.198941,1.5875824982645434e-23,1.6105146453554144e-23,1.6105146453554144e-23
1859.0,315.617879,1.4496822033237253e-23,1.4706219948883735e-23,1.4706219948883735e-23
1860.0,305.692594,1.3236682534906355e-23,1.3427874589392199e-23,1.3427874589392199e-23
1861.0,312.981688,1.2085241662339761e-23,1.225979862465734e-23,1.225979862465734e-23
1862.0,296.051082,1.1033196832375375e-23,1.1192555012401435e-23,1.1192555012401435e-23
1863.0,229.813073,1.0072035170226036e-23,1.0217507835794734e-23,1.0217507835794734e-23
1864.0,280.402813,9.1939670253662e-24,9.326754857928304e-24,9.326754857928304e-24
1865.0,279.139234,8.391865036938422e-24,8.513065706077133e-24,8.513065706077133e-24
1866.0,277.498158,7.659208289512496e-24,7.769825219943037e-24,7.769825219943037e-24
1867.0,283.724568,6.990031137678013e-24,7.090981536259705e-24,7.090981536259705e-24
1868.0,280.114761,6.378876312541363e-24,6.470998517233078e-24,6.470998517233078e-24
1869.0,242.061704,5.820751954977543e-24,5.904812162529388e-24,5.904812162529388e-24
1870.0,287.896913,5.3110922496790955e-24,5.387790674137683e-24,5.387790674137683e-24
1871.0,273.790342,4.8457213608594555e-24,4.915697870636604e-24,4.915697870636604e-24
1872.0,275.166823,4.4208203950983775e-24,4.484659672381933e-24,4.484659672381933e-24
1873.0,267.454117,4.0328971394370386e-24,4.091133402078739e-24,4.091133402078739e-24
1874.0,292.345315,3.678758343603783e-24,3.731879666275877e-24,3.731879666275877e-24
